row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,profit,year_month,shipping_days,cost,profit_margin_%,quantity,discount,orders
188,CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,6.42,2017-07,6,30.803999999999995,17.246937459703418,4,0.18,12
190,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,124.13,2016-10,2,775.006,13.805475478681755,3,0.21,11
195,CA-2016-131457,2016-10-31,2016-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,4.51,2016-10,6,9.77,31.582633053221286,9,0.03,17
196,CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.36,2015-03,4,6.048,18.3585313174946,1,0.17,11
198,CA-2018-107720,2018-11-06,2018-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090.0,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,8.5,2018-11,7,37.76,18.37440553393861,7,0.17,27
199,US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,1.02,2018-07,7,1.9260000000000002,34.623217922606926,2,0.0,4
201,CA-2018-105074,2018-06-24,2018-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312.0,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,-1.07,2018-06,5,22.814,-4.920897718910965,1,0.4,9
202,CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.0,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,49.68,2015-08,2,169.07,22.710857142857144,9,0.12,6
204,US-2018-116701,2018-12-17,2018-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,14.5,2018-12,4,51.784000000000006,21.875565747390016,2,0.13,13
205,CA-2018-126382,2018-06-03,2018-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,6.43,2018-06,4,28.738,18.283666969972703,7,0.17,17
206,CA-2018-108329,2018-12-09,2018-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,40.27,2018-12,5,404.498,9.054158572559178,3,0.26,33
207,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,21.2,2018-12,6,62.72,25.26215443279313,7,0.1,34
212,CA-2016-101007,2016-02-09,2016-02-13,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,1.16,2016-02,4,19.64,5.576923076923077,1,0.29,5
213,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256.0,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,7.23,2016-01,7,16.45,30.532094594594593,5,0.04,8
218,CA-2017-130162,2017-10-28,2017-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,24.2,2017-10,4,68.86,26.004728132387704,3,0.09,17
220,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,1.38,2016-12,3,4.204,24.7134670487106,3,0.1,19
226,CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0.58,2016-08,7,1.62,26.36363636363636,8,0.09,17
229,US-2016-145436,2016-02-28,2016-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401.0,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,34.97,2016-02,5,126.59800000000001,21.64413745296098,8,0.13,2
231,US-2015-156216,2015-09-13,2015-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,6.12,2015-09,4,12.527999999999999,32.818532818532816,6,0.02,15
232,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,46.07,2018-04,5,187.79000000000002,19.699820405370733,8,0.15,7
237,CA-2018-160514,2018-11-12,2018-11-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2.52,2018-11,4,8.040000000000001,23.863636363636363,9,0.11,30
238,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,-1.06,2017-06,5,26.98,-4.089506172839506,2,0.39,12
245,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,401.5,2015-06,5,1600.36,20.056347596735037,1,0.15,11
250,CA-2017-154739,2017-12-10,2017-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,67.94,2017-12,5,253.628,21.12772415165688,8,0.14,13
251,CA-2017-145625,2017-09-11,2017-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1.3,2017-09,6,6.3100000000000005,17.082785808147175,8,0.18,16
253,CA-2017-146941,2017-12-10,2017-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,13.13,2017-12,3,67.45,16.294365847604865,3,0.19,13
255,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,1.56,2016-11,6,10.572,12.858555885262119,1,0.22,13
259,CA-2018-163139,2018-12-01,2018-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,2.84,2018-12,2,17.53,13.942071674030435,6,0.21,34
262,US-2018-155299,2018-06-08,2018-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506.0,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,0.48,2018-06,4,1.1440000000000001,29.556650246305416,3,0.05,11
263,US-2015-106992,2015-09-19,2015-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,221.77,2015-09,2,2838.212,7.247428252845932,6,0.28,9
265,CA-2017-125318,2017-06-06,2017-06-13,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,17.69,2017-06,7,310.534,5.3896119723115925,2,0.3,15
266,CA-2016-155040,2016-11-10,2016-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,8.8,2016-11,5,71.10000000000001,11.013767209011265,5,0.24,8
267,CA-2018-136826,2018-06-16,2018-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,2.68,2018-06,4,11.336,19.121004566210047,1,0.16,13
268,CA-2017-111010,2017-01-22,2017-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,-0.18,2017-01,6,7.739999999999999,-2.380952380952381,1,0.37,11
269,US-2018-145366,2018-12-09,2018-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,9.59,2018-12,4,27.618,25.77402709094818,5,0.09,33
271,CA-2018-163979,2018-12-28,2019-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110.0,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,239.7,2018-12,5,486.14000000000004,33.023806899592195,4,0.02,19
272,CA-2016-155334,2016-07-30,2016-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,11.9,2016-07,1,198.03,5.668556185395132,3,0.29,5
275,CA-2018-118136,2018-09-16,2018-09-17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301.0,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2.85,2018-09,1,5.970000000000001,32.31292517006803,5,0.03,12
277,CA-2018-132976,2018-10-13,2018-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,1.94,2018-10,4,9.708,16.65521978021978,3,0.18,15
281,US-2016-161991,2016-09-26,2016-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,0.57,2016-09,2,1.5100000000000002,27.40384615384615,1,0.08,20
283,CA-2016-130890,2016-11-02,2016-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004.0,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,124.28,2016-11,4,914.56,11.963343729544492,3,0.23,11
284,CA-2016-130883,2016-09-26,2016-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206.0,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,22.88,2016-09,6,118.88,16.13995485327314,1,0.19,20
287,CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319.0,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,39.86,2017-12,2,214.19799999999998,15.68933078273465,7,0.19,21
290,CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,5.42,2017-11,4,13.676,28.38290741516548,2,0.07,22
294,CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906.0,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,31.94,2015-12,2,268.476,10.631923732424372,8,0.24,15
299,CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,7.68,2017-10,6,24.72,23.703703703703706,2,0.11,17
304,US-2018-152380,2018-11-19,2018-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,34.69,2018-11,4,184.385,15.8347597854616,9,0.19,26
305,CA-2016-144253,2016-05-04,2016-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,6.55,2016-05,5,20.25,24.440298507462686,6,0.11,4
306,CA-2015-130960,2015-12-30,2016-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180.0,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,2.69,2015-12,5,7.15,27.33739837398374,7,0.08,13
307,CA-2015-111003,2015-06-01,2015-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,9.92,2015-06,5,35.559999999999995,21.811785400175904,7,0.13,11
309,CA-2018-126774,2018-04-15,2018-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1.1,2018-04,2,3.7899999999999996,22.494887525562376,2,0.13,6
310,CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,3.12,2017-09,2,12.015999999999998,20.61310782241015,9,0.14,15
314,CA-2015-120887,2015-09-27,2015-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601.0,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,19.05,2015-09,6,68.49000000000001,21.76148046607265,4,0.13,3
315,CA-2015-167850,2015-08-09,2015-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710.0,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,11.96,2015-08,7,166.42399999999998,6.704637187191677,4,0.28,9
317,CA-2015-164259,2015-12-28,2015-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,24.72,2015-12,2,74.416,24.935442220787603,8,0.1,4
318,CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,20.51,2015-11,5,115.372,15.093978599078614,3,0.2,15
323,CA-2015-156601,2015-09-19,2015-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,1.81,2015-09,5,5.35,25.27932960893855,6,0.1,9
324,CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,61.52,2017-04,4,190.0,24.459287531806616,3,0.11,8
326,CA-2018-153339,2018-11-03,2018-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2.13,2018-11,2,13.862000000000002,13.319159579789893,6,0.22,23
327,US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,17.48,2017-08,2,273.418,6.008979092327895,6,0.29,7
332,US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,11.36,2017-04,4,71.44,13.719806763285025,5,0.21,3
335,CA-2016-137946,2016-09-01,2016-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1.16,2016-09,3,3.5919999999999996,24.410774410774412,5,0.11,7
338,CA-2015-129924,2015-07-12,2015-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,1.73,2015-07,5,5.981999999999999,22.432572614107883,4,0.13,12
340,CA-2016-128167,2016-06-22,2016-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041.0,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,1.38,2016-06,4,3.58,27.82258064516129,4,0.07,3
341,CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,2.82,2015-04,4,15.036000000000001,15.793010752688168,3,0.19,5
345,US-2016-120712,2016-12-20,2016-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,23.64,2016-12,4,65.16,26.62162162162162,2,0.08,11
346,CA-2018-169901,2018-06-15,2018-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3.04,2018-06,4,44.936,6.336501584125396,3,0.29,16
347,CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,2.17,2018-07,4,5.39,28.703703703703702,1,0.06,19
350,CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,-0.26,2017-09,2,7.05,-3.829160530191458,7,0.39,20
355,CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,49.22,2017-04,5,339.48400000000004,12.662591586399932,5,0.22,18
359,CA-2017-130001,2017-04-23,2017-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,-0.96,2017-04,5,37.2,-2.649006622516556,6,0.38,8
